full_text,clean_text,tweet_url,image_url,user_id_str,conversation_id_str,created_at,MM/DD/YYYY,age_account,username,official_account,verified_account,quote_count,reply_count,retweet_count,favorite_count,followers_count,image_corelation,Label
Rosan: investor AS Ray Dalio resmi masuk kepengurusan Danantara. Ray Dalio menjadi Dewan Penasihat BPI Danantara berdampingan dengan Mantan Perdana Menteri Inggris Tony Blair yang sebelumnya juga dipastikan oleh Rosan sebagai Dewan Penasihat. https://t.co/n9fpN7kZ6k https://t.co/M8Q2c6j1Pn,ros investor as ray dalio resmi masuk urus danantara ray dalio dewan nasihat bpi danantara damping perdana menteri inggris tony blair ros dewan nasihat,https://x.com/undefined/status/1898768841477673317,https://pbs.twimg.com/media/GlnIMTNbsAAik76.jpg,1866478058582257664,1898768841477673317,Sun Mar 09 16:12:23 +0000 2025,12/01/2024,0 tahun 9 bulan,PohanChoky40724,0,0.0,0,0,0,0,26.0,0,1
@anakkosan95 @VeritasArdentur Awokwokwok Pertumbuhan tahunan dunia usaha dengan merujuk rentang IHSG per presiden https://t.co/7WTnnMzsjM,awokwokwok tumbuh tahun dunia usaha rujuk rentang ihsg presiden,https://x.com/undefined/status/1753955937327718628,https://pbs.twimg.com/media/GFdNoRIaQAA6fuv.jpg,2468828202,1753746349512872058,2024-07-15 9:17:55,2014-04-01,11 Tahun 5 Bulan,muttle9,0,0,0,0,0,0,342.0,1,1
kapan lagi dapet mobil seharga 1000 rupiah aja dari Shopee live yok Stanby yaaaa jam 19.00 skrg bgt ini #CalyaRP1000diShopeeLive https://t.co/nxvj9JyuUg https://t.co/MxjCMjyVCF,mobil harga rupiah shopee live yuk stanby jam banget,https://x.com/undefined/status/1896527663763992579,https://pbs.twimg.com/media/GlHR2JiboAAo261.jpg,1796476262883729408,1896527663763992579,Mon Mar 03 11:46:45 +0000 2025,05/01/2024,1 Tahun 8 Bulan,vionavioni666,0,0,0,0,0,0,111.0,1,1
IHSG Hari Ini Diproyeksi Lanjutkan Tren Pelemahan https://t.co/OkUXG1a6K5 https://t.co/ELm7dmFk9Z,ihsg proyeksi lanjut trend lemah,https://x.com/undefined/status/1782609365264151028,https://pbs.twimg.com/media/GL0ZxVnbUAATYLW.jpg,3061082498,1782609365264151028,2024-07-15 9:17:55,2015-03-01,10 Tahun 6 Bulan,BobSulabayah,0,0,0,0,0,0,179.0,1,0
️ Saham Grup Barito AMBRUK Kekayaan Prajogo Pangestu Susut Rp149 Triliun! PTRO -24 61% | BREN -19 94% | CUAN -19 96% | BRPT -10 44% | TPIA -19 14% Ada apa dengan Barito Group? Simak selengkapnya: https://t.co/PyuC2GGiTK #Saham #BRPT #CUAN #BREN #IHSG #PasarModal https://t.co/di4qPzebXm,saham grup barito ambruk kaya prajogo pangestu susut rp149 triliun ptro bren cuan brpt tpia barito group simak lengkap,https://x.com/undefined/status/1888228742990024925,https://pbs.twimg.com/media/GjRWA3ybUAAscAd.jpg,1869760512575389697,1888228742990024925,2025-02-08 14:09:48,2024-12-01,0 Tahun 9 Bulan,BursaNusantara,1,0,0,0,0,1,53.0,1,1
yang mana kali ini yg akan terjadi pada ihsg langsung rebound lanjut naik atau koreksi yg lumayan? https://t.co/pwjh6LydlU,ihsg rebound koreksi lumayan,https://x.com/undefined/status/1837270319297597780,https://pbs.twimg.com/media/GX9LfJTaUAIv1gB.jpg,1260798424393211904,1837270319297597780,2024-09-20 23:19:13,2020-05-01,5 Tahun 4 Bulan,TradingDiary2,0,1,0,4,1,7,85700.0,1,0
Emang udah cocok dibilang Pasar Judi nih $IHSG Bayangin duit lu tiba2 ilang 13% ntah apa sebabnya. Padahal kmrn Lapkeu juga bagus huft https://t.co/YKyN6yow0J,cocok bilang pasar judi ihsg bayang duit hilang lapkeu bagus keluh,https://x.com/undefined/status/1785874322466414974,https://pbs.twimg.com/media/GMizOzPawAAjVsQ.jpg,2429136288,1785874322466414974,2024-07-15 9:17:55,2014-04-01,11 Tahun 5 Bulan,starlord_1705,0,0,0,0,0,0,193.0,1,0
Setiap rupiah dari PPN 12% adalah modal untuk masa depan bangsa. #PajakKitaUntukKita https://t.co/6kdIeB3pLN,rupiah ppn modal bangsa,https://x.com/undefined/status/1875404204053045706,https://pbs.twimg.com/ext_tw_video_thumb/1875404069868843008/pu/img/FcwRlk19tOzCUOqK.jpg,1356999345866895360,1875404204053045706,Sat Jan 04 04:49:40 +0000 2025,02/01/2021,4 Tahun 8 Bulan,pengusahacanti1,0,0,0,0,0,0,464.0,0,0
Yuk dukung BPI Danantara! Langkah pasti untuk ekonomi nasional yang lebih berdaya dan terjamin secara hukum #BPIDanantara https://t.co/7CZvTRBj4Z,yuk dukung bpi danantara langkah ekonomi nasional daya jamin hukum,https://x.com/undefined/status/1891983799988236493,https://pbs.twimg.com/ext_tw_video_thumb/1891983733185708032/pu/img/UKfMkoVNld2C_4JP.jpg,791607984199655425,1891983799988236493,Tue Feb 18 22:51:03 +0000 2025,10/01/2016,8 tahun 11 bulan,shaljuy,0,0.0,0,259,236,248,545.0,1,1
luar biasa semoga Danantara sukses dorong pertumbuhan https://t.co/M0T7k5gFwi,moga danantara sukses dorong tumbuh,https://x.com/undefined/status/1895819566082900196,https://pbs.twimg.com/media/Gk9N13kXkAAYFkt.jpg,2296875452,1895819566082900196,Sat Mar 01 12:53:01 +0000 2025,01/01/2014,11 tahun 8 bulan,elvradwi,0,0.0,0,0,0,0,195.0,1,0
Danantara Mampu Hadirkan Keberlanjutan Pembangunan Lebih Luas #DukungDanantara #EkonomiKuat https://t.co/XLp1sYRyDJ,danantara hadir lanjut bangun luas,https://x.com/undefined/status/1902220649168584881,https://pbs.twimg.com/media/GmYLmS5a8AETOxx.jpg,2506280550,1902220649168584881,Wed Mar 19 04:48:38 +0000 2025,05/01/2014,11 tahun 4 bulan,dinosartos,0,0.0,0,0,0,0,19.0,1,0
Penutupan sesi 1 Kamis 28 November 2024 IHSG 7 210.47 (+1.65%) #IHSG #saham #investasi #indeks #pasarmodal #JCI #IDX #ciptadana #ciptadanasekuritasasia #bluechip https://t.co/vwHSPFssvw,tutup sesi kamis november ihsg,https://x.com/undefined/status/1862009760775840055,https://pbs.twimg.com/media/GdcwAO1aEAEjDw8.jpg,1396754054915653634,1862009760775840055,2024-11-28 5:44:56,2021-05-01,4 Tahun 4 Bulan,pinepickid,1,0,0,0,0,0,783.0,1,1
Kalo gitu investasi nggak harus bergantung sama asing terus dong? #Danantara #Prabowo #SWF #PrabowoSubianto #Prabowo #sovereignwealthfund #pinterpolitik #infografis #politikindonesia #beritapolitik #beritapolitikterkini https://t.co/ROrfzOiS5K,investasi gantung asing,https://x.com/undefined/status/1892514532100337823,https://pbs.twimg.com/media/GkNxD8xbUAAyJFi.jpg,798770586784702464,1892514532100337823,Thu Feb 20 10:00:00 +0000 2025,11/01/2016,8 tahun 10 bulan,pinterpolitik,1,0.0,0,0,0,1,14600.0,1,0
Danantara akan bangun 35 Mega proyek hasil efisiensi anggaran. https://t.co/vROdWZmPYl,danantara bangun mega proyek hasil efisiensi anggar,https://x.com/undefined/status/1900713971243774076,https://pbs.twimg.com/media/GmCxSD_bcAEItGb.jpg,1566807909799182336,1900713971243774076,Sat Mar 15 01:01:38 +0000 2025,09/01/2022,3 tahun 0 bulan,gayoesme,0,0.0,0,0,0,0,30.0,1,0
Langsung terasa efeknya langsung IHSG tiarap https://t.co/JMCywbvvHv,efek ihsg tiarap,https://x.com/undefined/status/1904016119050235997,https://pbs.twimg.com/media/GmxrkGxagAA9uBQ.jpg,1240461403120492544,1904016119050235997,2025-03-24 3:43:12,2020-03-01,5 Tahun 6 Bulan,AFC_nemo,0,0,0,2,2,4,402.0,1,1
Receh doang bisa dapet Toyota Calya? Wajib ikut Shopee Live! Flash Sale SERIBU RUPIAH ini bisa jadi jalan rezeki lo! Sekalian cek barang lainnya di sini: https://t.co/0EfaAdiKH5 #CalyaRP1000diShopeeLive https://t.co/SLH6qLrOio,receh doang toyota calya wajib shopee live flash sale ribu rupiah jalan rezeki cek barang,https://x.com/undefined/status/1896551102986047922,https://pbs.twimg.com/media/GlHnLCba4AAffmq.jpg,1801194174160773120,1896551102986047922,Mon Mar 03 13:19:53 +0000 2025,06/01/2024,1 Tahun 8 Bulan,jogtubye,0,0,0,0,0,0,132.0,1,1
Perusahaan Energi Luar Negeri Berminat Bekerjasama dengan Danantara https://t.co/pa0fU0GgzP,usaha energi negeri minat bekerjasama danantara,https://x.com/undefined/status/1897518371018777021,https://pbs.twimg.com/media/GlVW5xGa4AEmmAg.jpg,1664905037058039808,1897518371018777021,Thu Mar 06 05:23:28 +0000 2025,06/01/2023,2 tahun 3 bulan,riskidwis93,0,0.0,0,0,0,0,261.0,1,1
keren! Siap2 dpt gebrakan dari Danantara di global market https://t.co/WqzU9lUsGO,keren siap2 gebrak danantara global market,https://x.com/undefined/status/1896895890507608522,https://pbs.twimg.com/media/GlMgwHzXYAAR595.jpg,714364836,1896895890507608522,Tue Mar 04 12:09:57 +0000 2025,07/01/2012,13 tahun 2 bulan,queendaras,0,0.0,0,0,0,0,169.0,1,1
singapore dollar mencapai titik tertinggi lagi vs rupiah hari ini https://t.co/8ZqFUu7IYA,singapore dollar capai titik tinggi vs rupiah,https://x.com/TradingDiary2/status/1912479854731161918,https://pbs.twimg.com/media/Gop-KEsWMAASl8v.jpg,1260798424393211904,1912479854731161918,2025-04-16 12:15:04,2020-05-01,5 Tahun 4 Bulan,TradingDiary2,0,1,0,0,0,9,85700.0,1,1
Siap-siap IHSG potensi nyelem lagi Re-testing level psikologis 7.000 Saham $BREN masih FCA dengan IEP 8.225 https://t.co/pLDS8pVrMP,siapsiap ihsg potensi nyelem retesting level psikologis saham bren fca iep,https://x.com/undefined/status/1796374133770793106,https://pbs.twimg.com/media/GO4AwUMakAATvzc.jpg,201965045,1796374133770793106,2024-07-15 9:17:55,2010-10-01,14 Tahun 11 Bulan,desmondwira,0,1,0,0,3,12,53800.0,1,1
Ekonomi makro dipengaruhi ekonomi global: saat pandemi global ekonomi Indonesia tak bisa mengelakkan dari imbas global: inflasi kemudian menjadi Tinggi 5%- an: tapi IHSG lampaui tren INFLASI kok: bahkan investasi long term AMRT ADRO berkali-kali lipat n berpuluh X lipat IHSG https://t.co/qIl2MMAHka,ekonomi makro pengaruh ekonomi global pandemi global ekonomi indonesia elak imbas global inflasi an ihsg lampau trend inflasi investasi long term amrt adro berkalikali lipat puluh lipat ihsg,https://x.com/undefined/status/1786917549600629180,https://pbs.twimg.com/media/GMxoCnza4AAgozw.jpg,1257875024767152128,1701867312922702280,2024-07-15 9:17:55,2020-05-01,5 Tahun 4 Bulan,JonatanOswari,0,0,0,1,0,0,47.0,1,1
Danantara mendorong BUMN berdaya saing tinggi untuk masa depan ekonomi Indonesia https://t.co/gIDdztncU6,danantara dorong bumn daya saing ekonomi indonesia,https://x.com/undefined/status/1903653013212049438,https://pbs.twimg.com/media/GmsiU8PbgAAwMWO.jpg,1566728159223238656,1903653013212049438,Sun Mar 23 03:40:21 +0000 2025,09/01/2022,3 tahun 0 bulan,mile_lea,0,0.0,0,0,0,0,7.0,1,0
@txtdaritax https://t.co/mKQjb3oZPx wkwkwk di market IHSG pun lariiii kata mantan bos bi banyak tikusnya nih negara https://t.co/I6V9v6hqwv,wkwkwk market ihsg lariiii bos bi tikus negara,https://x.com/undefined/status/1888421311543705777,https://pbs.twimg.com/media/GjUFLGQaUAAIzKX.jpg,978169055478611968,1888409267730055519,2025-02-09 2:55:00,2018-03-01,7 Tahun 6 Bulan,zetsupth,0,0,0,1,0,0,825.0,0,0
Cita Prabowo Danantara terbesar di dunia. #danantara #danantaraindonesia https://t.co/gKrmYOEQb8,cita prabowo danantara besar dunia,https://x.com/undefined/status/1897546055677358450,https://pbs.twimg.com/media/GlVwErpbMAANewy.jpg,1564542175278678016,1897546055677358450,Thu Mar 06 07:13:29 +0000 2025,08/01/2022,3 tahun 1 bulan,arifanisa13,0,0.0,0,0,0,0,47.0,1,0
BUMN Energi tidak ketergantungan modal asing karena ada Danantara https://t.co/JSfwdjME3P,bumn energi gantung modal asing danantara,https://x.com/undefined/status/1898181250902585850,https://pbs.twimg.com/media/GlexycVaEAAuTOM.jpg,1356989379739230213,1898181250902585850,Sat Mar 08 01:17:31 +0000 2025,02/01/2021,4 tahun 7 bulan,MadePuspita3,0,0.0,0,0,0,0,118.0,1,0
Ekonomi tangguh dimulai dari fondasi yang kuat bersama Danantara. #Danantara https://t.co/cP7wTe0wdM,ekonomi tangguh fondasi kuat danantara,https://x.com/undefined/status/1897912705555874264,https://pbs.twimg.com/media/Gla9iClbwAM5XY7.jpg,1836312547072577538,1897912705555874264,Fri Mar 07 07:30:25 +0000 2025,09/01/2024,1 tahun 0 bulan,JokoWijaya68649,0,0.0,0,0,0,1,155.0,0,0
Ini vocer gratis ongkir bener2 sampe 0 rupiah belanja dari kota ke kabupaten cekot berapa kalipun ttep 0 rupiah dari shopee. Berlaku ke semua pengguna atau ngaruh karna member platinum gini ya? https://t.co/ujkADSg9Yc,vocer gratis ongkos kirim benar rupiah belanja kota kabupaten cekot kali rupiah shopee laku guna pengaruh member platinum,https://x.com/undefined/status/1877627216420295014,https://pbs.twimg.com/media/Gg6r_5BbUAAaQTk.jpg,562713914,1877627216420295014,Fri Jan 10 08:03:07 +0000 2025,04/01/2012,13 Tahun 8 Bulan,Josephiraa_,0,0,0,0,0,0,563.0,0,0
siapa yang udah sadar value transaction IHSG hari ini drop banget dari biasanya https://t.co/jHtub8josK,sadar value transaction ihsg drop banget,https://x.com/undefined/status/1813137038566388183,https://pbs.twimg.com/media/GSmOhQ0bIAEwJe8.jpg,1409160713252179975,1813137038566388183,2024-07-16 9:02:11,2021-06-01,4 Tahun 3 Bulan,SobatBandar,0,1,0,6,3,10,21700.0,1,1
Danantara dibentuk untuk memperkuat ekonomi Indonesia di masa depan. https://t.co/zy9HZkEebl,danantara bentuk kuat ekonomi indonesia,https://x.com/undefined/status/1896517267548197289,https://pbs.twimg.com/media/GlHIZHnaIAAE2pY.jpg,1566807909799182336,1896517267548197289,Mon Mar 03 11:05:26 +0000 2025,09/01/2022,3 tahun 0 bulan,gayoesme,0,0.0,0,0,0,0,30.0,1,0
Saham Paling Untung dan Buntung Selama Sepekan IHSG Memerah https://t.co/qT80N890Ac https://t.co/ylrCDXjN9W,saham untung buntung pek ihsg merah,https://x.com/undefined/status/1842468405556961635,https://pbs.twimg.com/media/GZHDQGUagAA7cmR.jpg,1330791552583548932,1842468405556961635,2024-10-05 7:34:33,2020-11-01,4 Tahun 10 Bulan,bisnisindo_id,1,0,0,0,0,0,3082.0,1,1
Riset MNC Sekuritas: IHSG Ada Peluang Uji pada Level 7.743 https://t.co/GdhbcMTlYv https://t.co/P50JJGTxOP,riset mnc sekuritas ihsg peluang uji level,https://x.com/undefined/status/1831523227346334024,https://pbs.twimg.com/media/GWrgq2IaQAAVtY0.jpg,3061082498,1831523227346334024,2024-09-05 2:42:20,2015-03-01,10 Tahun 6 Bulan,BobSulabayah,0,0,0,0,0,0,179.0,1,1
Danantara sahabat baru dalam membangun masa depan lebih hijau #DanantaraPorosInvestasi https://t.co/9YpXVa7xzu https://t.co/blJ37i1SHm,danantara sahabat bangun hijau,https://x.com/undefined/status/1893412690669789468,https://pbs.twimg.com/media/GkbAzOoXYAA9G0k.jpg,1717468613517725696,1893412690669789468,Sat Feb 22 21:28:58 +0000 2025,10/01/2023,1 tahun 11 bulan,risma_setyani5,0,0.0,0,0,0,0,2.0,1,1
Danantara dinilai buka peluang bagi investor domestik https://t.co/eHziZqSWbj,danantara nilai buka peluang investor domestik,https://x.com/undefined/status/1902939140515303645,https://pbs.twimg.com/media/GmiZECDbwAADbC8.jpg,2329531294,1902939140515303645,Fri Mar 21 04:23:40 +0000 2025,02/01/2014,11 tahun 7 bulan,DuniaInform221,0,0.0,0,0,0,0,16.0,1,0
Pemerintah dan masyarakat harus berjalan bersama untuk ekonomi yang lebih baik. #KolaborasiPerkuatBangsa https://t.co/PkVRhaB6XO https://t.co/PYHPxYVgEx,pemerintah masyarakat jalan ekonomi,https://x.com/undefined/status/1891222874419060922,https://pbs.twimg.com/media/Gj75LKRaoAA8lx7.jpg,1811324503638892544,1891222874419060922,Sun Feb 16 20:27:25 +0000 2025,07/01/2024,1 tahun 2 bulan,fithandayani_,0,0.0,0,0,0,0,0.0,0,0
@rmol_id @anamjb82 Mau modal asing kabur mau nilai tukar rupiah tergerus mau harga kebutuhan pokok merangkak naik mau ada PHK slogannya cuma satu Apes!!! https://t.co/dzfCNh7ZVw,modal asing kabur nilai tukar rupiah gerus harga butuh pokok rangkak phk slogan sial,https://x.com/undefined/status/1895884569649549509,https://pbs.twimg.com/media/Gk-I980bQAEiatQ.jpg,2568916987,1895797424612131225,Sat Mar 01 17:11:19 +0000 2025,06/01/2014,11 Tahun 8 Bulan,Argadhahana,0,0,0,0,0,0,1852.0,0,0
#repost from @kem_atrbpn Halo #SobATRBPN kembali lagi bersama Ater dan Bepen. Kali ini ada tebak-tebak nih dengan uang 50 ribu rupiah bisa dapat apa aja ya dari layanan pertanahan? #IndonesiaLengkap #ATRBPNKiniLebihBaik #ATRBPNMajudanModern #MelayaniProfesionalTerpercaya https://t.co/3Ke0q0QMcG,from halo ater bepen tebaktebak uang rupiah layan tanah,https://x.com/undefined/status/1891966112272876000,https://pbs.twimg.com/amplify_video_thumb/1891965640015216641/img/tJ0t6Q6oydpx8LPY.jpg,1415945059392921602,1891966112272876000,Tue Feb 18 21:40:46 +0000 2025,07/01/2021,4 Tahun 8 Bulan,kantahbonebol,1,0,0,0,0,1,273.0,1,1
Indonesia harus jadi pemain utama dalam AI! Danantara dan @TelkomIndonesia siap memimpin transformasi digital dengan teknologi cerdas. @KemenBUMN #telkomindonesia #bigbox #ai #danantara #artificialintelligence #tepatsolutifindonesia #bumn #elevatingyourfuture https://t.co/GoI3ZsCs5d,indonesia main utama ai danantara pimpin transformasi digital teknologi cerdas,https://x.com/undefined/status/1895108982139977936,https://pbs.twimg.com/media/GkzHk4GbIAAbVFx.jpg,1859437570104623106,1895108982139977936,Thu Feb 27 13:49:25 +0000 2025,11/01/2024,0 tahun 10 bulan,palingviral627,0,0.0,0,0,0,0,26.0,1,1
Game horror waifu MiSide yang dibuat oleh dua orang dari Rusia kabarnya telah meraup pendapatan lebih dari $9 5 juta (sekitar 150 miliar rupiah) dengan penjualan lebih dari 878.000 eksemplar selama 2 minggu perilisannya. #MiSide #Mita https://t.co/GOTzRxIt3X,game horror waifu miside rusia kabar raup dapat juta miliar rupiah jual eksemplar rilis,https://x.com/undefined/status/1874816698857226430,https://pbs.twimg.com/ext_tw_video_thumb/1874816660085071873/pu/img/cS4skpiWaWjrvzjl.jpg,1611701691644252160,1874816698857226430,Thu Jan 02 13:55:08 +0000 2025,01/01/2023,2 Tahun 8 Bulan,JustOrdinaryid,0,0,0,0,0,0,293.0,0,1
Pagi TemanDX! Bangun-bangun hati tentram sepercik karena melihat $IHSG diprediksi menguat..semoga hari ini gerak market ga sejedag jedug kemarin Cek stockpick MinDX biar yaa dapet peluang di tengah naik turunnya gerak market #MarketUpdate #BersamaBISA #BahanaSekuritas https://t.co/QWXFboMafM,pagi temandx bangunbangun hati tentram percik ihsg prediksi kuat moga gerak market sejedag jedug cek stockpick mindx biar peluang turun gerak market,https://x.com/undefined/status/1904342796141760516,https://pbs.twimg.com/media/Gm2VrFIboAEfWOn.jpg,1488712320495009792,1904342796141760516,2025-03-25 1:21:18,2022-02-01,3 Tahun 7 Bulan,SekuritasBahana,1,0,0,0,0,0,1293.0,1,1
masak IHSG ditopang sama saham sopir angkot? pasar saham perlu punya figure kayak @timothyronald22 yang punya McLaren Senna! kalo nggak ya omzetnya dan nasibnya bakalan begini terus dari hari ke hari. wake the fuck up! #sahamindonesia https://t.co/OTva0JUUId,masak ihsg topang saham sopir angkot pasar saham figure kayak mclaren senna omzet nasib wake fuck up,https://x.com/undefined/status/1792865829215949194,https://pbs.twimg.com/media/GOGJ94ea0AAi7-w.jpg,909394217381781504,1792865829215949194,2024-07-15 9:17:55,2017-09-01,8 Tahun 0 Bulan,jujurtapiajur,0,0,0,0,0,0,16.0,1,0
Keputusan strategis yang mendukung perekonomian Indonesia dengan Danantara. #danantara https://t.co/HKufMYzWn2,putus strategis dukung ekonomi indonesia danantara,https://x.com/undefined/status/1901141693946077396,https://pbs.twimg.com/media/GmI2SrrbcAA6slX.jpg,1874672129389764608,1901141693946077396,Sun Mar 16 05:21:15 +0000 2025,01/01/2025,0 tahun 8 bulan,NuralimTri96527,0,0.0,0,0,1,1,5.0,1,0
Investasi menunjukkan kepercayaan potensi Nusantara sebagai pusat ekonomi masa depan. #IbuKotaNegaraNusantara #IKN #IKNNusantara #IndonesiaEmas2045 #SmartCity #KotaModern #IndonesiaMaju #SmartDefenseSystem #KerjaNyataJokowi #JokowiMerakyat #JokowiBerdedikasi #KaryaNyata https://t.co/BTsnFjPpRh,investasi percaya potensi nusantara pusat ekonomi,https://x.com/undefined/status/1839548905517883746,https://pbs.twimg.com/media/GYdj-x2bAAEaZBu.jpg,966951232416899073,1839548898777657424,Fri Sep 27 06:13:30 +0000 2024,02/01/2018,7 Tahun 8 Bulan,romlahasana,0,0,0,1,0,0,441.0,1,0
Dengan Aset Raksasa Danantara Siap Perkuat Daya Saing Ekonomi Indonesia! Sinergi antara pemerintah dan dunia usaha akan membuka lebih banyak peluang investasi dan bisnis. https://t.co/JY4DB8T0X8,aset raksasa danantara kuat daya saing ekonomi indonesia sinergi pemerintah dunia usaha buka peluang investasi bisnis,https://x.com/undefined/status/1900406673057210806,https://pbs.twimg.com/media/Gl-Zy_fbYAEglhh.jpg,1618587232599937025,1900406673057210806,Fri Mar 14 04:40:33 +0000 2025,01/01/2023,2 tahun 8 bulan,DANAUBERITA,0,0.0,0,0,0,0,47.0,1,1
Ibas Berharap Danantara Jalankan Investasi Nasional Berikan Laba dan Dividen Tinggi Untuk Negara https://t.co/gYrZR7RKph https://t.co/guf3uDcEBr,ibas harap danantara jalan investasi nasional laba dividen negara,https://x.com/undefined/status/1886716028773917128,https://pbs.twimg.com/media/Gi72Ooia4AAHQUd.jpg,887616625175707649,1886716028773917128,Tue Feb 04 09:58:49 +0000 2025,07/01/2017,8 tahun 2 bulan,suaraindonews_,0,0.0,0,0,0,0,59.0,1,1
Hashim: Danantara Akan Gunakan Likuiditas Bank-Bank Pemerintah untuk Membiayai Program Perumahan https://t.co/rCTsUnYIRB lewat @Keuangan News https://t.co/YEuoqqgEKJ,hashim danantara likuiditas bankbank pemerintah biaya program rumah news,https://x.com/undefined/status/1896912782773387647,https://pbs.twimg.com/media/GlMwHtxawAAuC1j.jpg,1226436091617505281,1896912782773387647,Tue Mar 04 13:17:05 +0000 2025,02/01/2020,5 tahun 7 bulan,keuangannews_id,1,1.0,1,1,1,4,117300.0,1,1
IHSG Menguat 0 35% di Pembukaan Jelang Akhir Pekan Dipicu Penguatan di Pasar Asia dan Global: Indeks Harga Saham Gabungan (IHSG) di Bursa Efek Indonesia (BEI) menunjukkan penguatan mengikuti pergerakan positif di bursa saham Asia dan global Jumat (9/8). https://t.co/7C7AkzfGLd https://t.co/xSOI1RtHH3,ihsg kuat buka jelang picu kuat pasar asia global indeks harga saham gabung ihsg bursa efek indonesia bei kuat ikut gera positif bursa saham asia global jumat,https://x.com/undefined/status/1821744277250298058,https://pbs.twimg.com/media/GUgixCqbYAAzVMD.jpg,55507370,1821744277250298058,2024-07-15 9:17:55,2009-07-01,16 Tahun 2 Bulan,tvOneNews,1,1,0,0,0,0,9900000.0,1,1
