full_text,clean_text,tweet_url,image_url,user_id_str,conversation_id_str,created_at,MM/DD/YYYY,age_account,username,official_account,verified_account,quote_count,reply_count,retweet_count,favorite_count,followers_count,image_corelation
Yth. Pak @SBYudhoyono Yang bapak sampaikan ini wajar-wajar saja karena bapak sebagai Dewan Penasehat Danantara Coba bapak memposisikan diri sbg rakyat atau orang yang berada diluar pemerintahan. Rakyat saban hari disuguhi dengan berita-berita korupsi yang menimpa BUMN pak https://t.co/huqgFYsv74,yth wajarwajar dewan nasehat danantara coba posisi rakyat luar perintah rakyat saban suguh beritaberita korupsi timpa bumn,https://x.com/undefined/status/1896152154894959054,https://pbs.twimg.com/media/GlB5gmOawAAb9tX.jpg,1362017926304309248,1896152154894959054,Sun Mar 02 10:54:37 +0000 2025,02/01/2021,4 tahun 7 bulan,OmpungGuru,0,0.0,0,8,8,24,29800.0,0
@DS_yantie IHSG nyungsep gara2 Danantara https://t.co/Uamkqvhnl0,ihsg nyungsep gara-gara danantara,https://x.com/undefined/status/1896765232426709392,https://pbs.twimg.com/media/GlKp66baEAAIX7K.jpg,1340634597919363072,1896135038464569850,Tue Mar 04 03:30:46 +0000 2025,12/01/2020,4 tahun 9 bulan,Anita65219720,0,0.0,0,0,0,1,463.0,1
Keputusan strategis dalam pembentukan Danantara bertujuan untuk menjadikan aset negara lebih produktif transparan dan bermanfaat bagi perekonomian nasional. https://t.co/olvxQDp9X8,putus strategis bentuk danantara tuju jadi aset negara produktif transparan manfaat ekonomi nasional,https://x.com/undefined/status/1897514905533907330,https://pbs.twimg.com/media/GlVTv0bbUAAKATa.jpg,1356999345866895360,1897514905533907330,Thu Mar 06 05:09:42 +0000 2025,02/01/2021,4 tahun 7 bulan,pengusahacanti1,0,0.0,0,2,0,0,462.0,1
Bye bank mandiri! Ganti ke @BankBCA gara2 danantara gak jelas dan mengkhawatirkan. #IndonesiaGelapJilid2 https://t.co/JIzeasqIPi,bye bank mandiri ganti gara-gara danantara khawatir,https://x.com/undefined/status/1898939979101008081,https://pbs.twimg.com/media/Glpj13Xa0AIX-RA.jpg,59773611,1898939979101008081,Mon Mar 10 03:32:26 +0000 2025,07/01/2009,16 tahun 2 bulan,one_ted,0,0.0,0,2,0,0,386.0,0
sup peeps wanna share some thoughts regarding current situation especially macro in indonesia. as you guys can see itu semua chart monthly dari IHSG and LQ45. keduanya gak nunjukkin tanda yang bagus buat kondisi makro. major crash i think is on its way. https://t.co/oLlD86AvW8,sup peeps wanna share some thoughts regarding current situation especially macro indonesia as you teman sih chart monthly ihsg and lq45 nunjukkin tanda bagus makro major crash think is on its way,https://x.com/undefined/status/1894259272634306662,https://pbs.twimg.com/media/Gkm_Il3bkAMEGrW.jpg,1279756653936562179,1894259272634306662,2025-02-25 5:32:58,2020-07-01,5 Tahun 2 Bulan,shfwrifqi,0,0,1,1,0,1,28.0,1
Danantara Akan Bangun 35 Mega Proyek Hasil Efisiensi Anggaran https://t.co/Nb4Jz0jN5T,danantara bangun mega proyek hasil efisiensi anggar,https://x.com/undefined/status/1900361614303641951,https://pbs.twimg.com/media/Gl9v73rXEAAj_uR.jpg,1357063115423109121,1900361605558526104,Fri Mar 14 01:41:30 +0000 2025,02/01/2021,4 tahun 7 bulan,youren_dow,0,0.0,0,1,0,0,36.0,1
Danantara Mempercepat Pertumbuhan Ekonomi Nasional. #danantara https://t.co/435qoHO3yB,danantara cepat tumbuh ekonomi nasional,https://x.com/undefined/status/1898993279871647916,https://pbs.twimg.com/media/GlqUUYybcAAH0J_.jpg,1396752346860818433,1898993279871647916,Mon Mar 10 07:04:14 +0000 2025,05/01/2021,4 tahun 4 bulan,omongkosong404,0,0.0,0,0,0,0,92.0,1
ini 4 bank kompak Hijau; semua ada aksi korporasi (C) https://t.co/yLH65YsDwV,bank kompak hijau aksi korporasi,https://x.com/undefined/status/1902542648541614547,https://pbs.twimg.com/media/GmcwWMea8AAnJ4l.jpg,1509144342480498691,1902542648541614547,2025-03-20 2:08:09,2022-03-01,3 Tahun 6 Bulan,WOLF_of_IHSG,0,0,0,0,0,0,4776.0,1
@ShopeeID aku mau banget please gimana caranya min agar bisa dapeting Mobil Toyota Calya cuma dengan modal seribu rupiah aja impian aku nih #CalyaRP1000diShopeeLive https://t.co/CAfSBovHxY,banget please min dapeting mobil toyota calya modal ribu rupiah impi,https://x.com/undefined/status/1896555295973019920,https://pbs.twimg.com/media/GlHq_HKaIAAl5Hb.jpg,1712416754792837120,1896555295973019920,Mon Mar 03 13:36:33 +0000 2025,10/01/2023,2 Tahun 8 Bulan,miena_22,0,0,0,0,0,0,159.0,1
Danantara Mempercepat Pertumbuhan Ekonomi Nasional https://t.co/pcILZAknpd,danantara cepat tumbuh ekonomi nasional,https://x.com/undefined/status/1899291654160617875,https://pbs.twimg.com/media/GlujrwpWIAALa_G.jpg,1358814214203138048,1899291654160617875,Tue Mar 11 02:49:52 +0000 2025,02/01/2021,4 tahun 7 bulan,ViralinAJA8,0,0.0,0,0,0,0,51.0,1
Hadirnya Danantara membawa semangat baru bagi kita #DanantaraPorosInvestasi https://t.co/K16wTL1zxA https://t.co/6dwafuzwIS,hadir danantara semangat,https://x.com/undefined/status/1893446721021395395,https://pbs.twimg.com/media/GkbfwByW0AAYlYN.jpg,1685871302283014144,1893446721021395395,Sat Feb 22 23:44:11 +0000 2025,07/01/2023,2 tahun 2 bulan,alifah_dahraya2,0,0.0,0,0,0,0,2.0,1
Penguatan IHSG Kian Terbatas Pascapenurunan Suku Bunga Acuan BI-Rate Simak Tiga Saham Rekomendasi Untuk Investor: Pada perdagangan Kamis (19/9/2024) IHSG diperkirakan akan bergerak di kisaran 7.817 - 7.886 dengan level kritis di 7.700. https://t.co/2SUPwZUbmD https://t.co/yyvcaPwcM9,kuat ihsg kian batas pascapenurunan suku bunga acu birate simak saham rekomendasi investor dagang kamis ihsg gerak kisar 817 7 level kritis,https://x.com/undefined/status/1836586697540444197,https://pbs.twimg.com/media/GXzd3naakAIVgpH.jpg,55507370,1836586697540444197,2024-09-19 2:02:45,2009-07-01,16 Tahun 2 Bulan,tvOneNews,1,1,0,0,0,0,9900000.0,1
Danantara diisi figur terbaik. https://t.co/uFKXOd30YG,danantara isi figur baik,https://x.com/undefined/status/1902911577604464754,https://pbs.twimg.com/media/Gmh_-4uaEAEhj4I.jpg,620040746,1902911577604464754,Fri Mar 21 02:34:09 +0000 2025,06/01/2012,13 tahun 3 bulan,RmDoang,0,0.0,0,0,0,0,74.0,1
Danantara diisi figur terbaik. https://t.co/ebpqkwHJjd,danantara isi figur baik,https://x.com/undefined/status/1902555716273238080,https://pbs.twimg.com/media/Gmc8Vb6a8AIe2E7.jpg,620040746,1902555716273238080,Thu Mar 20 03:00:05 +0000 2025,06/01/2012,13 tahun 3 bulan,RmDoang,0,0.0,0,0,0,0,74.0,1
Masha Allah 2025 ku baru 12 hari sudah terkumpul 1 Milyar tiga ratus enam puluh satu juta rupiah https://t.co/6ZLTOTLPkz,masha allah ku kumpul milyar ratus enam puluh juta rupiah,https://x.com/undefined/status/1878358241782181983,https://pbs.twimg.com/media/GhFE3ecbwAABIEi.jpg,1117101056,1878358241782181983,Sun Jan 12 08:27:57 +0000 2025,01/01/2013,12 Tahun 8 Bulan,Weist9953,0,0,0,12,0,16,2294.0,0
Dukung Danantara untuk pertumbuhan ekonomi nasional yang positif. https://t.co/B4v8mI0eKO,dukung danantara tumbuh ekonomi nasional positif,https://x.com/undefined/status/1899204284975387084,https://pbs.twimg.com/media/GltUOw0asAEbwzv.jpg,1566807909799182336,1899204284975387084,Mon Mar 10 21:02:41 +0000 2025,09/01/2022,3 tahun 0 bulan,gayoesme,0,0.0,0,0,0,0,30.0,1
Pasar saham rebound &amp; berhasil menutup gap Btw secara teknikal status IHSG masih fase downtrend dalam jk pendek ya. Resistance terdekat 6.930 Tetap safe trading ya https://t.co/sxxpMVoqjE,pasar saham rebound hasil tutup gap ngomong-ngomong teknikal status ihsg fase downtrend jk pendek resistance dekat safe trading,https://x.com/undefined/status/1891704225618411549,https://pbs.twimg.com/media/GkCu4eSbsAAiHVN.png,201965045,1891704225618411549,2025-02-18 4:20:08,2010-10-01,14 Tahun 11 Bulan,desmondwira,0,1,0,0,4,19,52200.0,1
Pagi TemanDX! IHSG hari ini diprediksi mixed kayak rasa eskrim yoghurt manis tapi jugaa asem Yuk cek stockpick MinDX biar lebih manis investasimu nanti #MarketUpdate #BersamaBISA #BahanaSekuritas https://t.co/cuYcqtjrA9,pagi temandx ihsg prediksi mixed kayak eskrim yoghurt manis asam yuk cek stockpick mindx biar manis investasi,https://x.com/SekuritasBahana/status/1912313332520087761,https://pbs.twimg.com/media/Gonm1RFWUAABhjW.jpg,1488712320495009792,1912313332520087761,2025-04-16 1:13:22,2022-02-01,3 Tahun 7 Bulan,SekuritasBahana,1,0,0,0,0,0,1294.0,1
Huft Kemarin naik +0.04% eh pas penutupan hari ini IHSG melemah -0.04% kembali ke level 7 080.35. kalo kata Mbah Surip inimah bangun tidur tidur lagi Tapi gaapa sebelum kamu rebahan dan beneran tidur gass cek rekap market hari ini biar besok pas bangun siap invetasi! https://t.co/emOQO22FZx,keluh eh pas tutup ihsg lemah level mbah surip inimah bangun tidur tidur gaapa rebah benar tidur gass cek rekap market biar besok pas bangun invetasi,https://x.com/undefined/status/1877012420486455396,https://pbs.twimg.com/media/Ggx7XZsbYAA9egY.jpg,1488712320495009792,1877012420486455396,2025-01-08 15:20:08,2022-02-01,3 Tahun 7 Bulan,SekuritasBahana,1,0,0,0,0,1,1294.0,1
Konsolidasi aset BUMN melalui Danantara membuka peluang baru bagi pengelolaan ekonomi yang lebih profesional dan berorientasi jangka panjang. https://t.co/9T6WH1KK3Y,konsolidasi aset bumn danantara buka peluang kelola ekonomi profesional orientasi jangka,https://x.com/undefined/status/1903699059594219795,https://pbs.twimg.com/media/GmtMM6rbQAADRAz.jpg,1356999345866895360,1903699059594219795,Sun Mar 23 06:43:19 +0000 2025,02/01/2021,4 tahun 7 bulan,pengusahacanti1,0,0.0,0,1,0,0,462.0,1
IHSG Ditutup Melemah seusai BPS Rilis Data Inflasi https://t.co/Ywp4As6ysj https://t.co/lsTMu56ijF,ihsg tutup lemah bps rilis data inflasi,https://x.com/undefined/status/1763537233037136175,https://pbs.twimg.com/media/GHlXxL3aUAADrRl.jpg,155169715,1763537233037136175,2024-07-15 9:17:55,2010-06-01,15 Tahun 3 Bulan,soloposdotcom,1,0,0,0,0,0,66000.0,1
2. Data membuktikan bahwa partisipasi asing masih lumayan tinggi di IHSG kita dan partisipasi positif (inflow) mereka menggerakkan IHSG ke level positif juga seperti gambar berikut : https://t.co/I16QboKsL2,data bukti partisipasi asing lumayan ihsg partisipasi positif inflow gerak ihsg level positif gambar,https://x.com/undefined/status/1833385253739634831,https://pbs.twimg.com/media/GXF-KWpaQAAM6X-.png,46610257,1831602354116038659,2024-09-10 6:01:21,2009-06-01,16 Tahun 3 Bulan,madeokasuarjaya,0,0,0,1,0,0,250.0,1
Halo Semeton Rupiah Pada Januari 2025 kinerja penjualan eceran di Provinsi Bali diprakirakan terus tumbuh. Hal ini tercermin dari Indeks Penjualan Riil (IPR) yang berada di atas level optimis (indeks &gt; 100) sebesar 117 2. https://t.co/DwpV2ZybSr,halo semeton rupiah januari kerja jual ecer provinsi bal prakira tumbuh cermin indeks jual riil ipr level optimis indeks,https://x.com/undefined/status/1893941833044050120,https://pbs.twimg.com/media/GkiiDRGWkAAR5y_.jpg,1385118467804651525,1893941833044050120,Mon Feb 24 08:31:35 +0000 2025,04/01/2021,4 Tahun 8 Bulan,BI_ProvinsiBali,1,0,0,3,5,102,1475.0,1
#TheLifeofConsultancyEmployee Batara bilek: Ini kalau saya nggak ada urusan ama pemerintah ogah saya taruh duit di bumn. Saya sampe ga berani hitung berapa banyak udah rugi gegara ihsg kemarin anjlok dan skrg malah kena suspend Hananta: sabar ya beib sini2 aku peluk utuk utuk https://t.co/ZLbKs4dhh1,batara bilek urus pemerintah tidak mau taruh duit bumn berani hitung rugi gegara ihsg anjlok kena suspend hananta sabar beib sini2 peluk utuk utuk,https://x.com/undefined/status/1901974068381016451,https://pbs.twimg.com/media/GmUrVe5bUAAwaj0.jpg,71799494,1901974068381016451,2025-03-18 12:28:49,2009-09-01,16 Tahun 0 Bulan,rasutohebun,0,1,0,1,3,16,3250.0,0
@_fireshare garis ma belum rusak pak ihsg masih bearish dengan ma dinamis ma20 hehehe dan ma50 yg belum ditembusnya we are still in the water tarif ke cina akan impact ke Indonesia 2 cara 1. buruk cina melemah impor bahan baku melemah dari indonesia 2 baik cina pindahkan pabrik ke Indonesia https://t.co/7D0jtNL5Cr,garis rusak ihsg bearish dinamis ma20 hehehe ma50 tembus we are water tarif cina impact indonesia buruk cina lemah impor bahan baku lemah indonesia cina pindah pabrik indonesia,https://x.com/TradingDiary2/status/1910161838773612908,https://pbs.twimg.com/media/GoJBw5PaoAEH2VW.png,1260798424393211904,1910161108255768730,2025-04-10 2:44:06,2020-05-01,5 Tahun 4 Bulan,TradingDiary2,0,1,0,1,0,0,85700.0,1
Hai Sobat #InTress Setiap rupiah yang kita bayarkan sebagai kewajiban memberikan manfaat nyata untuk seluruh masyarakat Indonesia. Mari simak pemanfaatan #UangKita dalam #APBN di video berikut! #HariBaktiPerbendaharaan #DJPbHAnDaL #PerbendaharaanNegara #ReformasiKeuangan#HBP21 https://t.co/gWJ6EEGOa3,hai sobat rupiah bayar wajib manfaat nyata masyarakat indonesia mari simak manfaat video,https://x.com/undefined/status/1879489747233722839,https://pbs.twimg.com/media/GhVI4H3boAEV9Kv.jpg,1517060001545977856,1879489747233722839,Wed Jan 15 11:24:09 +0000 2025,04/01/2022,3 Tahun 8 Bulan,kppnkutacane,1,0,0,0,0,0,57.0,1
TLKM pemberat IHSG hari ini https://t.co/ppXqI79w0j,tlkm berat ihsg,https://x.com/undefined/status/1772190485966184517,https://pbs.twimg.com/media/GJgV0xUaEAAuu59.png,1260798424393211904,1772190485966184517,2024-07-15 9:17:55,2020-05-01,5 Tahun 4 Bulan,TradingDiary2,0,1,1,1,0,6,89800.0,1
Danantara dapat mengelola investasi secara transparan https://t.co/MQpxoM8PkF,danantara kelola investasi transparan,https://x.com/undefined/status/1904053861058572600,https://pbs.twimg.com/media/GmyO5KVasAAQsh3.jpg,1686276192352272384,1904053861058572600,Mon Mar 24 06:13:10 +0000 2025,08/01/2023,2 tahun 1 bulan,Tivannni,0,0.0,0,0,0,0,26.0,1
Simak Opini Bapak Handi Risza di Kompas Danantara dan Dikema Korupsi BUMN https://t.co/Hhz3Zu13hi,simak opini handi risza kompas danantara dikema korupsi bumn,https://x.com/undefined/status/1898174659415175549,https://pbs.twimg.com/media/GleryumW4AA91qu.jpg,63422142,1898174659415175549,Sat Mar 08 00:51:19 +0000 2025,08/01/2009,16 tahun 1 bulan,paramadina,1,0.0,0,0,0,0,169700.0,1
IHSG masih sesuai channelnya see you 5800 - 5600 an https://t.co/3JuOZ1QFBJ,ihsg channelnya sih you 5800 5600 an,https://x.com/undefined/status/1902372726037241879,https://pbs.twimg.com/media/GmaV6HhbkAAfA9V.jpg,1409160713252179975,1902372726037241879,2025-03-19 14:52:56,2021-06-01,4 Tahun 3 Bulan,SobatBandar,0,1,1,2,10,38,18500.0,1
Trading di HSB Investasi bisa jadi solusi buat nambah penghasilan tanpa harus pusing hadapi teknologi baru. Yuk mulai sekarang biar extra income tetap lancar! ️ https://t.co/8rLMUo9YdX https://t.co/02uTABRkqb,trading hsb investasi solusi tambah hasil pusing hadap teknologi yuk biar extra income lancar,https://x.com/undefined/status/1851100040267260169,https://pbs.twimg.com/media/GbBtrNnX0AAdkLo.jpg,1011512215906598912,1851100034261004526,Tue Oct 29 03:13:36 +0000 2024,06/01/2018,7 Tahun 8 Bulan,hsb_investasi,1,0,0,0,0,0,2382.0,1
MALANG POSCO MEDIA GROUP Nilai tukar (kurs) rupiah masih tertekan terhadap dolar Amerika Serikat (AS) kendati Bank Indonesia (BI) telah memangkas suku bunga. BACA SELENGKAPNYA: https://t.co/BING1XQlS4 https://t.co/O252ETlalv,malang posco media group nilai tukar kurs rupiah tekan dolar amerika serikat as kendati bank indonesia bi mangkas suku bunga baca lengkap,https://x.com/undefined/status/1879770562622365908,https://pbs.twimg.com/ext_tw_video_thumb/1879747657595514880/pu/img/xvJ7nSbmQY1Xc0HH.jpg,1277782423766364160,1879770562622365908,Thu Jan 16 06:00:01 +0000 2025,06/01/2020,5 Tahun 8 Bulan,malangposco,1,0,0,0,0,0,1894.0,0
Chart weekly EXCL terlihat jelas candle mendekati akhir fase konsolidasi dari pattern triangle. EXCL salah satu saham paling defensif. Meskipun IHSG turun 10% dan mayoritas saham turun saham EXCL tetap anti badai. VALUASI SAHAM EXCL 3000 https://t.co/Dik5etzpXH,chart weekly excl candle dekat fase konsolidasi pattern triangle excl salah saham defensif ihsg turun mayoritas saham turun saham excl anti badai valuasi saham excl,https://x.com/undefined/status/1863795013475549425,https://pbs.twimg.com/media/Gd2Hr-sbUAApTIQ.jpg,465464916,1863795013475549425,2024-12-03 3:58:53,2012-01-01,13 Tahun 8 Bulan,RIKOPEDIA2008,-,0,0,1,0,2,1171.0,1
gaess Di Shopee Live Mulai PK. 19.00 WIB bakal ada flashsale... ada yang tau ga apa??? yapss Flash Sale Toyota Calya seharga SERIBU RUPIAH (Rp1.000) ettt jangan lupa Banyak promo lainnya yang menarik juga lohh yu ramaikann #CalyaRP1000diShopeeLive https://t.co/xx75r0JYIf https://t.co/wsORIrsELt,gaess shopee live pakai flashsale yapss flash sale toyota calya harga ribu rupiah rp1 ettt lupa promo tarik loh yuk ramaikann,https://x.com/undefined/status/1896588099653972116,https://pbs.twimg.com/media/GlII0dWbMAAL6sL.jpg,1888917178055098368,1896588099653972116,Mon Mar 03 15:46:54 +0000 2025,02/01/2025,0 Tahun 8 Bulan,marrkss28,0,0,0,0,1,0,155.0,1
seneng bgt Flash Sale mobil Toyota Calya cuma SERIBU RUPIAH bakal ada lagi nanti jam 7 malem di Shopee Live! kali ini jangan ketinggalan #CalyaRP1000diShopeeLive https://t.co/L5652F8u1R,senang banget flash sale mobil toyota calya ribu rupiah jam malam shopee live tinggal,https://x.com/undefined/status/1896487625126776895,https://pbs.twimg.com/media/GlGtcA7bMAA4B7_.jpg,1864945795205861376,1896487625126776895,Mon Mar 03 09:07:39 +0000 2025,12/01/2024,1 Tahun 8 Bulan,Surrreeennn,0,0,0,0,0,0,110.0,0
Danantara adalah keputusan strategis. Dengan adanya joint venture perusahaan-perusahaan bisa lebih efisien dan transparan sehingga pengelolaannya menjadi lebih baik https://t.co/Jw0yRoo2Z2,danantara putus strategis joint venture perusahaanperusahaan efisien transparan kelola,https://x.com/undefined/status/1903346510819184880,https://pbs.twimg.com/media/GmoLjePaEAEvTq4.jpg,1646404596108242944,1903346510819184880,Sat Mar 22 07:22:25 +0000 2025,04/01/2023,2 tahun 5 bulan,elbo22274,0,0.0,0,1,0,0,70.0,1
Ribut IHSG kek loe punya saham ajaw ribut dolar yang tembus 16.531 emang loe punya dolar.Rupamu sini ngomong deket aq biar aq tempeleng pala mu siapa tau bisa bikin encer otak mu. Gambar hanya pemanis. https://t.co/eqSwdeFsqE,ribut ihsg kayak saham ajaw ribut dolar tembus dolar rupa omong biar tempeleng kepala mu bikin encer otak mu gambar man,https://x.com/undefined/status/1902496284633919525,https://pbs.twimg.com/media/GmcGSZQa8AAQawg.jpg,1236229061552140288,1902496284633919525,2025-03-19 23:03:55,2020-03-01,5 Tahun 6 Bulan,Kopipait__78,0,0,0,2,1,6,13100.0,0
Mewujudkan ekonomi nasional yang tangguh dan berdaya saing melalui Danantara. #Danantara #AstaCita #IndonesiaEmas https://t.co/JmD8QZ7JGY,wujud ekonomi nasional tangguh daya saing danantara,https://x.com/undefined/status/1897502369665212759,https://pbs.twimg.com/media/GlVIWLKXEAA2yyS.jpg,1874796296210714625,1897502369665212759,Thu Mar 06 04:19:53 +0000 2025,01/01/2025,0 tahun 8 bulan,FirmansyahS1311,0,0.0,0,0,0,0,2.0,0
IHSG AKAN BAIK2 JIKA MAFIA PERTAMINA BEBAS !!! Intinya di situ..!! MAFIA PERTAMINA adalah MAFIA YG MENGENDALIKAN KELOMPOK PEMAIN DI PASAR MODAL. Jadi JELAS yg TERIAK IHSG adalah mereka yg DIPAKAI MAFIA untuk MENAKUTI PEMERINTAH. Bargainingnya di Mafia Pertamina dr SINGAPURA https://t.co/i417SbwUfC,ihsg baik2 mafia pertamina bebas inti situ mafia pertamina mafia kendali kelompok main pasar modal teriak ihsg pakai mafia takut pemerintah bargainingnya mafia pertamina singapura,https://x.com/undefined/status/1902487305681563905,https://pbs.twimg.com/media/Gmb-HouXEAAd2jV.jpg,394675941,1902487305681563905,2025-03-19 22:28:14,2011-10-01,13 Tahun 11 Bulan,BattoAjax,0,0,0,0,0,2,1983.0,0
Realisasi investasi pada periode Januari-Desember 2024 ini berhasil menyerap 2.456.130 tenaga kerja Indonesia. #KementerianInvestasidanHilirisasi #InvestasiTumbuhIndonesiaMaju #bkpm #RealisasiInvestasiTahun2024 https://t.co/tArVSgzu8s,realisasi investasi periode januaridesember hasil serap tenaga kerja indonesia,https://x.com/undefined/status/1885168531907694730,https://pbs.twimg.com/media/Gil2yHubMAAhXAo.jpg,90363665,1885168460009005069,Fri Jan 31 03:29:37 +0000 2025,11/01/2009,16 Tahun 8 Bulan,brin_indonesia,1,1,0,1,0,2,1800000.0,1
Efek kebijakan trump diumumkan ihsg anjlok kita serok efek penundaan tarif langsung naik lagi semua. Gini mau nyalahin Prabowo gk jelas anjir kalian yg gk main market asal ngomong aja gk tau ilmunya anjir tolol tong kosong nyaring bunyinya https://t.co/QDV5Ui5MgG,efek bijak trump umum ihsg anjlok serok efek tunda tarif salah prabowo anjing main market omong ilmu anjing tolol tong kosong nyaring bunyi,https://x.com/kutucomel/status/1910153041288053018,https://pbs.twimg.com/media/GoI6EVSb0AAb6Rk.jpg,3083298218,1910153041288053018,2025-04-10 2:09:08,2015-03-01,10 Tahun 6 Bulan,kutucomel,0,0,0,0,0,0,1507.0,1
@DPR_RI @NasDem : kalo butuh duit main investasi bursa saham jangan jd wakil rakyat ya pak. https://t.co/KczZHepEJD,butuh duit main investasi bursa saham rakyat,https://x.com/undefined/status/1851835154412851277,https://pbs.twimg.com/media/GbMKQGjakAARLnD.jpg,244416359,1851812901826499068,Thu Oct 31 03:54:40 +0000 2024,01/01/2011,14 Tahun 8 Bulan,alekda,0,0,0,0,0,0,728.0,1
Menteri ESDM Bahlil Lahadalia Ungkap Rencana Pembangunan Kilang di Sumatera Sebagian Didanai Danantara Menteri ESDM Bahlil Lahadalia https://t.co/mj6HjegXFb #golkarindonesia #golkarsolid #partaigolkar #golkarpedia #bahlillahadalia https://t.co/BXKj8M3CWt,menteri esdm bahlil lahadalia rencana bangun kilang sumatera dana danantara menteri esdm bahlil lahadalia,https://x.com/undefined/status/1898873336974942395,https://pbs.twimg.com/media/GlonPKuawAA4Aqc.jpg,1593171387057049600,1898873336974942395,Sun Mar 09 23:07:37 +0000 2025,11/01/2022,2 tahun 10 bulan,squadgolkar,0,0.0,0,0,3,1,112.0,1
